2024-05-27 03:03:43.927 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.927 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.927 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.927 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.928 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.928 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.929 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.929 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.929 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.930 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.930 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.937 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.939 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.940 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.940 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.940 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.940 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.940 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.941 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.941 [ForkJoinPool-1-worker-1] INFO  Server - New element has been added
2024-05-27 03:03:43.941 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.941 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.942 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.942 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.942 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.942 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.943 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.944 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.945 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.946 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.946 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.946 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.946 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.946 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.947 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.948 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.948 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.948 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.949 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.949 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.949 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.950 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.956 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.957 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.958 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.958 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.958 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.958 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.958 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
2024-05-27 03:03:43.959 [ForkJoinPool-1-worker-1] INFO  Server - before requestHandler.processRequest
2024-05-27 03:03:43.959 [ForkJoinPool-1-worker-1] INFO  Server - New element has been added
2024-05-27 03:03:43.959 [ForkJoinPool-1-worker-1] INFO  Server - after requestHandler processRequest
2024-05-27 03:03:43.959 [ForkJoinPool-1-worker-1] INFO  Server - after processing request in processing client block
2024-05-27 03:03:43.959 [ForkJoinPool-1-worker-1] INFO  Server - in send response 
2024-05-27 03:03:43.960 [ForkJoinPool-1-worker-1] INFO  Server - oos flushed
2024-05-27 03:03:43.960 [ForkJoinPool-1-worker-1] INFO  Server - before writing to clientSocket sizeBuffer
2024-05-27 03:03:43.960 [ForkJoinPool-1-worker-1] INFO  Server - in sending response while loop
2024-05-27 03:03:43.960 [ForkJoinPool-1-worker-1] INFO  Server - Response sent to /127.0.0.1:49395
2024-05-27 03:03:43.962 [pool-2-thread-4] INFO  Server - returning ois.readObject
2024-05-27 03:03:43.962 [pool-2-thread-3] INFO  Server - after reading request in processing client block
2024-05-27 03:03:43.962 [pool-2-thread-3] INFO  Server - before read request in processing client block
2024-05-27 03:03:43.962 [ForkJoinPool-1-worker-1] INFO  Server - before processing request in processing client block
2024-05-27 03:03:43.963 [pool-2-thread-4] INFO  Server - in reading method
2024-05-27 03:03:43.963 [ForkJoinPool-1-worker-1] INFO  Server - in processRequest method
2024-05-27 03:03:43.963 [ForkJoinPool-1-worker-1] INFO  Server - processing request started
